target_id	S2_DRSC_CG8144_RNAi_1	S2_DRSC_CG8144_RNAi_3	S2_DRSC_CG8144_RNAi_4	S2_DRSC_Untreated_1	S2_DRSC_Untreated_3	S2_DRSC_Untreated_4
FBtr0305498	1.57394	10.2456	18.096	78.6401	3.9278e-7	1.03308
FBtr0307895	337.003	20.1772	103.917	171.887	95.5626	74.9018
FBtr0339273	0	0	0	0	0	0
FBtr0100557	0.00644778	17.0327	19.5438	70.6818	1.79534e-4	0
FBtr0305499	421.668	114.679	104.068	323.888	125.168	94.345
FBtr0339274	71.9355	46.2607	68.72	39.5089	56.8229	59.6127
FBtr0339272	260.434	4.32997	0	130.83	0	1.47646e-8
FBtr0309962	0.00479636	0	18.1913	0.0786455	1.57205e-8	0.0233829
FBtr0305497	122.385	38.0202	0	278.844	104.381	98.9675
FBtr0309965	191.098	38.3343	22.2033	39.0795	23.1758	49.7206
FBtr0309963	232.312	50.1445	44.3173	228.701	53.1752	1.19906e-7
FBtr0070300	8.93314e-4	0	0	0	0	0
FBtr0075355	3996.82	1066.06	1062.22	4950.93	1261.19	1282.55
FBtr0075356	644.179	525.945	856.782	1513.07	825.811	735.445
FBtr0333135	0	0	0	0	0	0
FBtr0076750	467	169	175	564	129	138
FBtr0299581	1539.19	434.91	420.553	1239.52	366.515	341.528
FBtr0333752	214.753	82.4983	54.8904	251.653	52.1702	74.6379
FBtr0299583	758.045	1260.46	1665.8	1326.49	1251	1028.69
FBtr0112680	98.6989	16.5461	33.0283	131.599	16.5298	44.2733
FBtr0299582	0	0	0	0	0	0
FBtr0299579	75.0813	0	8.77862	31.3597	15.7226	0
FBtr0301659	721.308	127.401	460.092	715.194	385.911	247.816
FBtr0333751	726.487	22.8821	50.3896	290.682	59.2478	51.6047
FBtr0070596	540.003	106.853	86.0509	329.664	148.385	63.4019
FBtr0333753	0.0225947	0	0	6.58586e-4	0	0
FBtr0345319	367.121	576.105	357.9	565.059	391.253	290.356
FBtr0299580	1108.02	140.071	135.235	1390.95	140.122	109.335
FBtr0075817	0	0	0	1	0	0
FBtr0076788	0	0	0	0	0	0
FBtr0113352	1255	444	556	1281	512	437
FBtr0112946	494.657	96.9669	70.3973	902.109	169.372	95.3027
FBtr0310287	92.307	3.46693	24.284300000000002	83.1467	18.4816	12.1851
FBtr0333203	480.021	102.61	99.6596	256.714	94.0548	110.861
FBtr0071079	535.415	359.448	470.514	962.633	542.043	480.959
FBtr0085053	0	0	0	0	0	0
FBtr0091836	9.79999	2.09084	0	9.17177	2.0622	0
FBtr0083513	74.2938	29.1381	61.9759	8.53456	24	28.2966
FBtr0305007	135.706	33.8619	19.0241	81.4654	0	8.7034300000000009
FBtr0078977	13	1	3	11	6	7
FBtr0084154	18	0	6	11	4	0.00499734
FBtr0334879	0	0	0	0	0	2.995
FBtr0344517	0	0	0	0	0	0
FBtr0344518	0	0	0	0	0	0
FBtr0344519	0	0	0	0	0	0
FBtr0344831	0	0	0	1	0	0
FBtr0083569	0	1.45589	0	0	2.81475	0
FBtr0079738	1	0	0	1	0	0
FBtr0301048	421	131	159	474	155	149
FBtr0344991	52.3674	67	0	0	1.53158e-8	36.3203
FBtr0331401	35.887	1.23427e-8	108	42.0302	53	1.48299
FBtr0072585	64.7457	0	0	35.9698	0	7.1967
FBtr0332749	0.128867	2.94511e-4	7.35583e-5	0.675725	4.14567e-4	0.00683213
FBtr0332747	8.51413	0.109984	0.244245	8.32301	0.0102436	0.143058
FBtr0073359	8962.66	5343.36	5819.59	4915.69	2300.83	2028.26
FBtr0332745	24.4742	0.0217322	6.2558e-5	69.4986	0.113354	0.191762
FBtr0273370	560.214	557.161	111.675	5126.44	3129.33	2738.96
FBtr0332750	2.04638	0.00289208	0.00390089	0.649814	3.05688e-4	0.00507671
FBtr0332748	1956.22	123.16	82.3576	351.987	58.9474	63.9157
FBtr0332746	2.73872	7.18326	129.127	46.7376	10.7678	93.5238
FBtr0273403	87	31	46	88	39	60
FBtr0070592	0	10.3328	4.32191e-4	0.0830135	0	0.0146686
FBtr0114487	68.0502	10.6672	39.9996	82.917	15.8947	30.9853
FBtr0344077	18.2865	0	0	0	0	0
FBtr0070591	27.6633	1.019e-7	0	0	20.1053	0
FBtr0088431	455.09	184.241	203.531	347.503	163.051	157.4
FBtr0079695	388.062	43.7947	29.7132	172.718	35.7953	22.5489
FBtr0333419	15.2969	10.8418	21.0083	12.204	12.0199	12.0443
FBtr0336885	54.245	122.92	105.366	32.1833	101.012	103.478
FBtr0112743	324.581	16.0254	94.157	456.706	48.6243	60.18
FBtr0306091	108	27.8945	37	94	34	17.5321
FBtr0332074	0	0.105548	0	0	0	8.4679
FBtr0339152	0	0	0	0	0	0
FBtr0083755	0	0	0	0	0	0
FBtr0078667	926	405	460	936	305	399
FBtr0302955	1.44986	0	0	0	0	0
FBtr0345909	1.55014	0	1	4	1	2
FBtr0077390	182	127	161	197	108	124
FBtr0072161	1	0	1	2	1	2
FBtr0273238	130	50	72	67	26	41
FBtr0345675	0	291.23	679.053	138.103	178.946	291.016
FBtr0088210	2803.73	795.248	674.201	2268.76	778.933	517.979
FBtr0333066	549.518	52.4372	32.9427	284.223	52.7773	26.9374
FBtr0073007	0	0	0	0	0	0
FBtr0077467	2732.47	2680.12	3135.64	7436.93	2773.58	3461.91
FBtr0346582	4496.53	565.881	838.361	3202.07	881.422	677.09
FBtr0071075	0	0	0	0	0	0
FBtr0345023	14697.2	0	18.969	22138.2	0	39.2499
FBtr0345022	74.374	8223.64	2287.3	892.651	18764.7	17841
FBtr0331927	23538.8	133.367	144.365	4576.53	133.306	63.4004
FBtr0088035	188493	115644	153082	284821	106637	126659
FBtr0076615	103.189	58.0399	52.2977	121.337	35.554	37.1674
FBtr0076614	1327.81	565.96	753.702	1450.66	550.446	573.833
FBtr0078075	625	289.769	408.618	715	332	323.847
FBtr0082406	1316	594	742	1398	521	603
FBtr0339393	248.341	106.756	146	190.341	88	119
FBtr0088542	53.6585	1.39851e-8	1.6547e-8	53.6585	0	4.35524e-8
FBtr0091718	0	0	0	0	0	0
FBtr0085466	0	0	0	0	0	0
FBtr0332442	0	0	0	0	0	0
FBtr0332443	0	0	0	0	0	0
FBtr0086309	142	68	94	112	61	44
FBtr0310335	35.181	3.1742	6.25329	115.898	6.24646	3.10837
FBtr0342803	27.3735	13.2878	24.5576	37.4659	12.1872	11.8562
FBtr0330597	13.6195	0	11.307	11.709	44.5635	0
FBtr0342802	329.132	178.778	197.325	264.365	88.1645	74.946
FBtr0310336	13.6195	0	11.307	11.709	44.5635	0
FBtr0310337	329.132	178.778	197.325	264.365	88.1645	74.946
FBtr0310338	496.624	438.687	485.208	1045.81	665.866	535.006
FBtr0310339	566.217	69.2402	81.7178	308.68	115.244	110.137
FBtr0330319	94.6909	65.1275	58.748	221.066	73.2237	103.493
FBtr0342735	2.11185e-6	0	14.6852	0.0424536	36.0561	0
FBtr0070222	0.0565038	0	17.3147	0	12.4613	0
FBtr0342737	0.0217566	8.20857	0	0	0	0
FBtr0330318	0	0	0	0	0	0
FBtr0330317	0	0	0	29.7497	0	0
FBtr0342736	6.77807e-4	3.03218e-8	0	0	0	0
FBtr0070219	27.7888	0	0	15.5483	0	0
FBtr0330320	18.4414	9.6639	6.25212	23.5932	6.2589	22.5066
FBtr0290135	251	92.242	119	231	112	100
FBtr0070925	455	263	323	526	237	242
FBtr0329910	0	0	0	0	4.28059	0
FBtr0329912	0	0	0	0	0	0
FBtr0100388	0	0	0	0	0	0
FBtr0087315	45.6401	102.305	39.1488	137.228	83.3642	123.368
FBtr0392918	469.194	161.03	175.902	739.673	131.857	191.034
FBtr0329915	0	0	0	4.06383	0	0
FBtr0392901	0	0	6.48731e-4	0	0	0
FBtr0329916	0	0	0	0	0	0
FBtr0392902	0	0	1.99457e-6	0	0	0
FBtr0111048	0	0	0	0	0	0
FBtr0329911	311.946	150.3	130.749	376.498	173.429	153.074
FBtr0310086	0	0	0	0	0	0
FBtr0342711	0	0	0	5.38724e-8	0	0
FBtr0310087	0	0	0	0	0	0
FBtr0301313	3135.26	1471.32	1871.2	4053.15	1829.97	1478.11
FBtr0310088	0	0	0.29036	0	0	0
FBtr0100387	0	0	0	0	0	0
FBtr0329914	0	0	0	0	0	0
FBtr0329909	16.9581	9.04334	1.70532	16.387	12.098	7.41166
FBtr0302163	0	0	0	0	0	0
FBtr0329913	0	0	0	0	0	0
FBtr0301415	754.007	295.759	446.146	919.031	342.742	327.947
FBtr0340625	1.56335e-5	1.3155e-6	5.52369e-5	49.3857	0	54.1649
FBtr0301414	331.438	276.065	268.508	484.026	386.072	413.75
FBtr0301413	1636.55	799.176	992.346	1154.56	520.186	522.138
FBtr0077920	1098.44	615	781.653	557.392	312	315
FBtr0335383	199.557	0	3.34725	26.6076	0	0
FBtr0087820	117	52	60	30	11	17
FBtr0078213	273	57	99	289	82	66
FBtr0300948	0	0	0	0	0	0
FBtr0299551	0	0	1.8529	11.8484	0	8.14365
FBtr0339134	0	3.3179	0	0	0	0
FBtr0346856	0.0900242	0	0.242023	0.271438	0	0.0262226
FBtr0302124	0	0	0	0	0.088313	0
FBtr0299547	0	0	0	0	1.65337	0
FBtr0299552	0	0	0	0	2.23756e-7	0
FBtr0302123	0	0	1.57982	4.18899	0	0
FBtr0299548	0	0	0	0	2.25831	0
FBtr0299546	0	0	0	1.15183	0	0
FBtr0299549	1.07736	0	0	0	0	0.294995
FBtr0339133	0	0	0.841214	0	0	0
FBtr0330337	0.0900242	0	0.242023	0.271438	0	0.0262226
FBtr0299550	0	0	0	0	0	0
FBtr0330335	0.0900242	0	0.242023	0.271438	0	0.0262226
FBtr0330336	5.6529	0	0	0	0	1.4852
FBtr0331945	0	0	0	72.9536	10.5127	5.27061
FBtr0088370	28.4957	13	16	59.5334	64.4873	62.7294
FBtr0088369	13.5043	0	0	40.513	0	0
FBtr0086322	1037	653.985	918.96	1176	678.988	636.947
FBtr0079164	5.13969	5	3	7.58201	5	4.79907
FBtr0079163	3.86031	2	1	5.41799	1	1.20093
FBtr0076029	338	109	160	342	115	105
FBtr0083460	0	0	0	0	0	0
FBtr0080140	0	0	0	0	0	0
FBtr0087306	2829	1414	1516	3923	1658	1795
FBtr0087354	37	9.15931	9.06806	23	6.04264	8.04843
FBtr0085077	0	0	0	0	0	0
FBtr0301153	28	19	17	18	12	8
FBtr0336974	12	5	1	10	3	3
FBtr0340532	0	0	0	0	0	0
FBtr0086530	92.4751	0	8.44624	124.612	44.7752	54.3558
FBtr0086529	702.494	339.19	335.708	591.606	357.631	465.68
FBtr0112869	1844.03	684.81	836.846	1626.78	537.594	504.648
FBtr0342608	251.778	44.2818	109.849	153.378	118.513	82.5238
FBtr0305089	79.7784	33.5219	49.9398	123.519	81.8297	31.7962
FBtr0089656	557.127	914.323	1166.95	0.106429	1514.88	1552.62
FBtr0089655	2.42771	1192.81	1315.42	1.37169e-4	649.172	779.994
FBtr0346427	4008.88	0	35.0932	6141.34	0	35.2854
FBtr0073926	4	3	2.00404	2	0	4.02075
FBtr0072905	35.225	0	6.39909	15.5818	0	0.042665
FBtr0072907	0	9.79938	21.5579	18.2102	8.57382	4.73468
FBtr0072908	1662.63	542.029	664.436	825.707	611.683	761.429
FBtr0072906	67.145	189.172	95.6074	841.5	86.7429	56.7932
FBtr0330606	624.355	367	495	980.14	381.5	400
FBtr0088410	312.29	0	0	23.7205	0	0
FBtr0088411	624.355	367	495	980.14	381.5	400
FBtr0329880	838.273	87.2837	118.768	551.841	118.893	116.448
FBtr0329879	233.249	97.5066	74.5641	75.9975	42.2366	46.2006
FBtr0087468	974.478	614.21	742.668	1636.16	741.871	735.352
FBtr0300062	0	1	1	2	0	0
FBtr0073656	0	0	0	1	0	0
FBtr0346200	5	0	1	3	2	1
FBtr0088068	0	0	0	0	0	0
FBtr0088069	1	0	0	0	0	0
FBtr0345673	0	0	0	0	0	0
FBtr0452132	0	0	0	0	0	0
FBtr0079930	3412.27	39.1522	498.221	4177.07	809.99	193.188
FBtr0303902	1148.55	1115.98	939.232	1462.33	629.186	986.206
FBtr0343740	317.183	1070.87	1338.55	360.607	900.825	1228.61
FBtr0078052	13	8	11	11	6	2
FBtr0110807	8	0	1	0	4	4
FBtr0110806	0	2	0	6	0	0
FBtr0085612	72.3748	41.0801	54.3796	45.1688	26.6878	34.1043
FBtr0333802	8.09294e-4	5.61249e-4	0.362904	0.00773951	2.24896e-5	0.0297455
FBtr0070344	1261.99	777.502	911.445	1215.94	756.254	822.229
FBtr0070343	1.45311e-7	0	0	0	0	0
FBtr0070345	0	10.2522	3.42229	4.55421	12.775	0
FBtr0310659	0.112163	8.46252e-4	0.0490066	426.305	3.45242e-6	64.9725
FBtr0333801	104.235	41.234	40.2909	204.016	83.1911	46.2359
FBtr0303048	94.9116	96.0893	52.7662	292.668	191.122	150.196
FBtr0310657	54.8999	0	0	35.6672	1.71724e-7	0
FBtr0310658	181.947	94.4596	198.184	0.0654971	55.8253	37.0973
FBtr0333693	0	0	0	0	0	0
FBtr0075167	0	0	0	0	0	0
FBtr0073545	7	0	2	3	0	1
FBtr0076214	0	0	1	0	0	0
FBtr0073427	8.33929	6	7	13.0089	9	18
FBtr0346279	10.6607	0	0	15.9911	0	0
FBtr0329958	715	411.5	520	858	475	509
FBtr0087141	715	411.5	520	858	475	509
FBtr0082184	471	146	163	431	127	135
FBtr0082685	0	0	0	0	0	0
FBtr0344438	19.161	12.6392	7.97636	42.7273	31.9314	17.9615
FBtr0344437	1655.68	747.722	928.047	2231.55	1113.14	897.077
FBtr0303282	0	0	2	0	0	0
FBtr0085352	1474.25	814.531	966.228	2068.84	1084.26	945.11
FBtr0085353	0	66.4685	103.986	140.429	111.661	135.766
FBtr0336768	54.7498	0	67.7864	67.7307	0	14.1243
FBtr0085354	0	0	0	0	0.0805931	0
FBtr0082172	375	181	205	318	149	146
FBtr0080427	692	384	485	889	375	398
FBtr0076854	0	0	0	1	0	1
FBtr0075392	0	0	0	0	0	0
FBtr0306077	0	0	0	0	0	0
FBtr0072019	0	0	0	0	0	0
FBtr0301087	21	13	20	0	14	11
FBtr0077951	0	0	0	24	0	0
FBtr0299738	0	1	0.387274	0.402249	1	0
FBtr0299740	0	0	0	0	0	0
FBtr0299741	0	0	1.61273	1.59775	0	1
FBtr0299739	0	0	0	0	0	0
FBtr0299737	0	0	0	0	0	0
FBtr0299736	0	0	0	0	0	0
FBtr0303860	945.042	492.5	674	1364.72	581.5	570.5
FBtr0100579	7.9706e-6	0	0	2.76007e-7	0	0
FBtr0089441	194.81	214.936	231.855	201.095	112.554	90.2703
FBtr0089442	93.4855	19.4532	23.8157	47.824	48.112	22.5003
FBtr0100577	0	0	0	0	0	0
FBtr0100580	0	0	0	0	1.80474	0
FBtr0332978	45.8117	0	0	53.7636	0	0
FBtr0332976	0.00561087	1.26897e-5	2.77446e-5	1.72853e-6	7.03046e-4	3.59379e-5
FBtr0332977	130.883	0	0	8.05462e-8	0	0
FBtr0308209	0.00171956	2.30544e-5	21.3332	7.11738e-5	5.90587e-7	11.6327
FBtr0100578	18.8208	48.7333	27.6481	91.0856	0	0.00417533
FBtr0308208	225.116	0	11.4195	243.322	65.5643	80.0905
FBtr0100581	6.12076	0	0	10.8035	19.3951	0
FBtr0100582	73.4407	0	10.0385	24.6378	0	12.5797
FBtr0082591	1073	563	740	758	398	458
FBtr0301472	0	0	0	0	0	0
FBtr0308215	0	0	0	0	0	0
FBtr0112850	15.4479	0	0	0	0	0
FBtr0308214	348.065	0	0	28.8776	9.22351e-8	5.15102e-7
FBtr0301575	0	0	0	0	0	0
FBtr0308212	2265.58	1749.67	2057.88	2806.18	1700.7	1288.08
FBtr0112852	1146.94	277.391	390.883	726.683	313.359	363.662
FBtr0112851	632.651	239.594	127.851	1856.82	469.426	503.417
FBtr0308216	96.7795	13.5512	31.9887	86.4161	78.5553	29.1103
FBtr0075441	0	0	7.35881	9.10342	2.44321	3.75585
FBtr0333616	72.7472	32.9673	173.514	228.761	77.1682	156.097
FBtr0301473	58.7268	0	0	0	0	0
FBtr0308213	744.063	278.826	231.522	434.158	113.349	81.8777
FBtr0091802	0	0	0	0	0	0
FBtr0336924	10.2361	18.1356	0	0	9.54399	25.9351
FBtr0111134	0	0	0	0	0	26.9939
FBtr0299903	115.764	42.8644	47	140	50.456	17.0711
FBtr0078417	415.013	342.401	438	377.079	296	364
FBtr0305708	298.987	11.5992	0	235.921	0	0
FBtr0076652	130	52	86	142	45	54
FBtr0342899	46.0526	0	0	86.9995	0	0
FBtr0300405	29.9474	24	37	4.73894e-4	38	30
FBtr0073745	5	1	0	5	1	1
FBtr0091887	28.0274	56	83	23.7047	48.3248	61
FBtr0073413	0	0	0	0	0	5.69594
FBtr0073419	208.274	929.266	1062.83	977.75	594.519	784.074
FBtr0305150	0	0	0	0	0	0
FBtr0301409	0	0	0	0	0	0
FBtr0305149	627.153	167.781	180.924	617.443	493.74	357.798
FBtr0073418	2861.66	436.512	644.316	3525.43	715.98	534.278
FBtr0073417	93.8775	32.8999	25.406	117.228	49.4813	32.1917
FBtr0073420	101.935	35.8285	10.4319	59.0593	18.9529	9.16275
FBtr0073416	5264.16	891.374	1072.39	4265.5	1289.52	830.501
FBtr0346315	90.73	145.158	313.908	612.157	249.941	204.232
FBtr0073414	5198.77	699.407	727.792	6046.08	897.362	765.657
FBtr0073415	0	0	0	0	0	0
FBtr0088823	19.9951	0	3.61187	26.84	0	6.16908
FBtr0088822	64.0049	34	34.8757	69.16	35	30.8309
FBtr0289952	21	6	7	14	5	1
FBtr0088255	629	269	377	729	255	309
FBtr0343501	30.7461	0	0	36.9914	0	2.41018
FBtr0336920	40.219	0	0	0	0	2.34767
FBtr0336921	9.84756	5.15416	4.55748	17.5422	3.0895	7.90001
FBtr0070078	26.3699	34.8491	39.3777	11.3201	19.6516	20.4363
FBtr0113156	48.2935	0	0	49	6.88737	0
FBtr0076360	0	16	28	0	6.00227	14
FBtr0082112	47.7687	35.98	56	69	31	55
FBtr0332807	25.2313	0.0199974	0	0	0	0
FBtr0329889	0	0.00951221	0	0	4.50581e-5	1.93433e-6
FBtr0303430	111.218	406.603	540.188	552.464	450.822	424.102
FBtr0303437	0	0	0	0	0	0
FBtr0329887	140.354	149.504	73.1625	155.069	119.676	93.9682
FBtr0303434	625.19	109.818	96.7906	128.765	120.226	72.3885
FBtr0303431	542.974	1.18989	0	619.787	17.2895	0
FBtr0329888	566.711	158.376	224.962	658.156	145.512	115.176
FBtr0303432	0	14.8648	0	4.70146	0	28.3642
FBtr0329890	0	0	0	32.0576	0	0
FBtr0303429	0	0	0	0	0	0
FBtr0303435	0	7.84001e-6	75.8966	0	5.39259e-5	9.11026e-4
FBtr0303433	0	0.00951221	0	0	4.50581e-5	1.93433e-6
FBtr0070046	554	86	108	365	109	112
FBtr0112801	0	0	0	0	0	73.5428
FBtr0112802	229.282	111.244	136.977	283.926	120.005	36.7388
FBtr0070606	1.40402e-4	5.16384e-5	6.01851e-5	6.44229e-5	2.1767e-5	3.2616e-5
FBtr0079048	786	367.092	534.619	970	355.577	459.586
FBtr0303909	1.80744e-7	4.47881e-5	19.7406	0	0	6.91895e-5
FBtr0079928	3.57431e-5	0.00973441	0	0.0189934	0.00599051	0.0118294
FBtr0079926	0.0331399	10.1951	0	28.2928	9.83919	9.08575
FBtr0335506	36.3643	9.11605	0	0	0	0
FBtr0303908	38.6055	5.68469	10.2611	36.6883	10.1548	6.90235
FBtr0080411	7379	4277	5217	6344	3161	3682
FBtr0089115	455	98	119	385	135	145
FBtr0305678	15.8095	3	8.04183	15.811	7.99866	4.06406
FBtr0089031	0.190547	0	1.95817	7.18898	0.00134236	2.93594
FBtr0302522	0	0	0	0	0	0
FBtr0307535	0	0	0	2	0	0
FBtr0081917	56.9771	23.4341	22.6797	40.6082	14.0778	24.2544
FBtr0078039	381	114	149	258	96	117
FBtr0091703	114.133	16.9989	17.6108	64.2682	11.1554	20.6643
FBtr0091704	1121.87	653.501	841.389	1233.73	612.845	690.336
FBtr0330646	411.191	3.05486e-8	63.651	677.398	0	1.135
FBtr0100307	298.799	12.5939	0	54.3031	42.9553	0
FBtr0100309	488.868	62.7199	26.6791	224.674	110.566	132.288
FBtr0078159	1138.68	314.48	403.555	1093.25	378.167	357.753
FBtr0100310	569.744	817.732	642.538	610.466	449.753	245.769
FBtr0078158	1019.93	189.559	110.415	349.616	20.7919	240.862
FBtr0078157	1499.7	446.069	504.724	1448.73	468.849	293.422
FBtr0100308	0	0	0	0	0.00100052	0
FBtr0078156	420.09	29.8459	266.438	9.56428	39.917	198.771
FBtr0336820	356.282	1.78972	2.1159	3.21385	1.16137	2.04659
FBtr0081224	11.7178	157.21	190.884	362.786	136.839	146.953
FBtr0300306	0	0	0	2	0	0
FBtr0084181	1	0	0	0	0	0
FBtr0331641	2376.13	37.5861	75.0955	4043.93	56.3136	37.0243
FBtr0080017	5585.95	3113.41	4469.9	7390.22	3867.69	5083.98
FBtr0076297	0	0	0	0	0	0
FBtr0303102	0	0	3	5.35853e-7	8	11
FBtr0303103	7	5	0	20	0	0
FBtr0112426	5.09692	12.7415	8.99927	25.2127	11.2116	9.00277
FBtr0345491	45.8919	8.24507	0	10.3389	0	0
FBtr0112425	73.0112	54.0135	102.001	249.448	125.788	119.997
FBtr0080432	1	0	0	0	0	0
FBtr0076222	0	0	0	0	0	0
FBtr0072437	219.18	158.314	258	208.811	138	168
FBtr0310371	32.82	4.68556	0	9.18949	0	0
FBtr0085409	836	378	470	1053	396	452
FBtr0076380	1	1	0	0	0	0
FBtr0335440	0	1	1	1	1	0
FBtr0300962	1	0	0	0	0	0
FBtr0306557	110.056	280.775	0.262371	46.2883	0.00974908	211.695
FBtr0333395	2195.17	1484.5	2000.79	2367.81	1800.61	1356.51
FBtr0072702	2.69641e-6	212.339	23.4826	0	4.87889	31.1542
FBtr0072700	623.883	0	61.3726	767.023	83.193	62.2558
FBtr0072697	1091.39	334.708	715.869	833.136	187.221	535.4
FBtr0072698	3.01525e-6	9.98866e-5	144.612	0	65.181	4.55051e-4
FBtr0072699	810.309	147.088	212.456	803.166	34.5921	78.7083
FBtr0072701	458.196	187.586	198.154	904.576	185.311	166.281
FBtr0077131	3.72275e-7	0	0	0	0	0
FBtr0077132	0.144337	0	0	0.302423	0	0
FBtr0345001	10.8557	0	0	30.6976	0	0
FBtr0077133	0	5	11	0	15	9
FBtr0082053	92.0538	17.7017	19.845	0	13.1517	0
FBtr0082052	250.471	146.848	140.118	270.778	75.2169	94.4461
FBtr0082054	0	0	6.88275	0	0	0
FBtr0082051	2480.99	1195.45	1460.66	2894.22	1386.63	1270.12
FBtr0333295	0	0.00027833000000000003	0	0	7.34477e-6	31.1494
FBtr0333296	28.4869	0	28.4962	0	2.34407e-6	11.1842
FBtr0331769	56.5484	42.9695	44.3236	52.3548	16.0452	18.845
FBtr0072601	78.4516	20.0305	59.6764	68.6452	47.9548	45.155
FBtr0071328	32.4464	13.5598	7.03541	56.1508	19.5628	14.9673
FBtr0079315	1	0	0	0	0	0
FBtr0306908	18.6814	10.1818	17.7742	18.6672	3.33304	6.10034
FBtr0306909	0	2.2271	0	0	6.85551	0
FBtr0345502	4.21369	0	0	18.2347	4.28845	10.1698
FBtr0071744	0	0	0	0	0	0
FBtr0071684	20.2268	0	9	16	10.3352	7
FBtr0071685	3.7732	8	0	0	4.66477	0
FBtr0302964	434.147	275.321	370.54	585.24	297.668	328.538
FBtr0071327	150.518	0	0	142.215	0	0
FBtr0084971	0	1.63069	0	1.59715	0	1
FBtr0337058	0	1.36931	1	2.40285	0	0
FBtr0079388	2	1	3	7	3	5
FBtr0079451	13.6426	0	0	0	6.90311	0
FBtr0301125	5.35741	6	4	20	8.09689	11
FBtr0086911	14.8024	0	0	0	0	0
FBtr0086910	1369.2	825	969	940	597	693
FBtr0077478	63	32	28	68	32	26
FBtr0332725	0	1	1	2	0	0
FBtr0076868	0	0	0	0	0	0
FBtr0084627	0	0	0	0	0	0
FBtr0083225	2.03128	0	0	0	0	0
FBtr0345306	1.96872	0	0	0	1	0
FBtr0080691	0	0	0	0	0	0
FBtr0301739	0	0	0	0	0	0
FBtr0339284	0	0	0	0	2	2.49051
FBtr0300501	15	0.0147902	7	0.134408	0	0.0599411
FBtr0088559	0	1.98521	0	23.8656	0	6.44955
FBtr0310388	0	0	0	0	0	0
FBtr0333659	1416.38	134.304	95.607	364.123	52.0668	15.5201
FBtr0074482	3.75738	0	0	70.0415	0	0
FBtr0333660	989.632	319.334	365.716	723.094	337.882	208.326
FBtr0333662	139.364	25.268	0	1058.75	328.453	298.309
FBtr0074483	46.2155	12.0721	35.3118	88.8012	16.7394	24.4304
FBtr0074481	2645.03	1535.29	1984.36	3340.31	1473.32	1413.41
FBtr0333661	99.6217	44.7333	0	67.8867	13.5365	0
FBtr0343400	4	1	2	4	1	1
FBtr0079485	0	0	0	0	0	0
FBtr0086022	15	11	14	19	6	9
FBtr0077887	1	0	0	3	1	0
FBtr0334458	0	0	5.63116e-8	1.00155e-7	0	0
FBtr0074429	0	0	1	4	0	0
FBtr0332091	256.673	23.6396	81.095	209.385	45.9263	58.2127
FBtr0075562	2480.33	1405.36	1611.9	3174.61	1479.07	1397.79
FBtr0077998	0	0	0	1	0	0
FBtr0305912	326.104	3.77315	3.75081	226.049	18.8088	0
FBtr0075328	993.896	475.227	620.249	955.951	391.191	513
FBtr0080158	0.00370307	0.00203953	0.0027651	0.00171114	0.00251439	0.00141199
FBtr0344020	3.9963	1.99796	2.99723	2.99829	3.99749	0.998588
FBtr0086461	100.04	27.1579	42.3702	87.386	45.6935	44.3124
FBtr0110803	0	0.0307407	11	0.777855	4.88939	9.53583e-7
FBtr0307186	21	10.9693	0	43.2221	11.1106	10
FBtr0299803	2.32392	0	0	0.774639	0.78757	0.791705
FBtr0086263	1.35216	4	3	3.45072	0.424859	1.41659
FBtr0100866	0	0	1	0	0	0
FBtr0080870	90	26	19	101	42	10
FBtr0073087	0	0	0	0	0	0
FBtr0073088	0	0	0	0	0	0
FBtr0073089	0	0	0	0	0	0
FBtr0073086	1	0	4	0	1	1
FBtr0073090	0	0	0	0	0	0
FBtr0081171	2	5	1	7	2	1
FBtr0290259	448.449	240	286	475.156	220.388	243
FBtr0346438	44.5509	0	0	27.8443	5.61181	0
FBtr0345467	330.633	74.9242	77.0702	204.256	77.1316	161.716
FBtr0072099	121.8	142.84	191.93	242.016	143.868	51.0359
FBtr0330383	440	258	309	495.5	239	238.5
FBtr0084890	440	258	309	495.5	239	238.5
FBtr0344141	0	0	0	0	0	0
FBtr0079380	0	0	0	0	0	0
FBtr0079379	0	0	0	0	0	0
FBtr0086005	0	0	0	0	0	0
FBtr0079661	1328	719	976	1142	617	660
FBtr0343426	1100.76	0	0	358.676	12.4864	25.0469
FBtr0079698	1545.24	1323	1745	2662.32	1401.51	1391.95
FBtr0085054	0	0	0	0	0	0
FBtr0086629	6218	2710	3427	8394	3339	4160
FBtr0085495	0	0	0	0	0	0
FBtr0085496	83.9057	22.5403	14.8917	109.519	35.9778	43.8255
FBtr0085497	0	8.64424e-7	0	0	0	8.92057e-8
FBtr0333274	7.76564	0	8.79808	8.57868	14.9734	12.4184
FBtr0085498	109.164	248.534	189.802	744.028	293.714	365.023
FBtr0085494	305.165	33.3415	145.508	268.874	288.335	132.401
FBtr0333275	0	6.58385	0	0	0	0.331209
FBtr0087284	5	5	1	3	2	4
FBtr0302409	2677.63	781.515	852.782	1925.32	666.464	754.031
FBtr0113761	376.692	22.7779	0	344.198	77.8124	0
FBtr0302410	76.6735	14.7068	16.2176	14.4811	29.7235	20.9685
FBtr0078220	86.1085	3.05728e-6	51.1115	0.004684	0.0110924	286.907
